shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
922ed7d7-b9a4-4ae7-b3e0-e4703da5e880,40.433282,-86.926174,31,4941.88
922ed7d7-b9a4-4ae7-b3e0-e4703da5e880,40.424095,-86.911233,18,2634.15
922ed7d7-b9a4-4ae7-b3e0-e4703da5e880,40.4218176258694,-86.8992186724674,10,1426.71
922ed7d7-b9a4-4ae7-b3e0-e4703da5e880,40.4333725829943,-86.927314813573,32,5038.89
922ed7d7-b9a4-4ae7-b3e0-e4703da5e880,40.4225377990328,-86.9052321854372,15,2096.38
922ed7d7-b9a4-4ae7-b3e0-e4703da5e880,40.4189852129808,-86.8955547747347,5,589.09
922ed7d7-b9a4-4ae7-b3e0-e4703da5e880,40.4191850375643,-86.8941144284078,4,471.39
922ed7d7-b9a4-4ae7-b3e0-e4703da5e880,40.4313729960545,-86.9214917374546,27,4366.85
922ed7d7-b9a4-4ae7-b3e0-e4703da5e880,40.4290421562816,-86.9215708626253,26,4108.15
922ed7d7-b9a4-4ae7-b3e0-e4703da5e880,40.4220536602768,-86.900877618842,11,1562.2
922ed7d7-b9a4-4ae7-b3e0-e4703da5e880,40.4231211795283,-86.9063734654411,16,2262.73
922ed7d7-b9a4-4ae7-b3e0-e4703da5e880,40.4329031963887,-86.9213965190289,28,4538.33
922ed7d7-b9a4-4ae7-b3e0-e4703da5e880,40.4202673089663,-86.8996692836087,9,1245.33
922ed7d7-b9a4-4ae7-b3e0-e4703da5e880,40.4226330174585,-86.9026840867212,12,1728.8
922ed7d7-b9a4-4ae7-b3e0-e4703da5e880,40.419195766401,-86.8929570551489,3,372.68
922ed7d7-b9a4-4ae7-b3e0-e4703da5e880,40.4241605355835,-86.9137133308478,19,2859.71
922ed7d7-b9a4-4ae7-b3e0-e4703da5e880,40.4190750669882,-86.8886226051225,0,0
922ed7d7-b9a4-4ae7-b3e0-e4703da5e880,40.4237769796715,-86.9077869896762,17,2352.67
922ed7d7-b9a4-4ae7-b3e0-e4703da5e880,40.4340243598237,-86.9265798882592,33,5134.33
922ed7d7-b9a4-4ae7-b3e0-e4703da5e880,40.4234135403284,-86.9030756892607,13,1821.64
922ed7d7-b9a4-4ae7-b3e0-e4703da5e880,40.4183025907458,-86.8955547747347,6,664.94
922ed7d7-b9a4-4ae7-b3e0-e4703da5e880,40.4191944252964,-86.8904880816035,1,166.83
922ed7d7-b9a4-4ae7-b3e0-e4703da5e880,40.4183186840009,-86.8978762267754,7,861.34
922ed7d7-b9a4-4ae7-b3e0-e4703da5e880,40.4220670713226,-86.9043926539655,14,2008.18
922ed7d7-b9a4-4ae7-b3e0-e4703da5e880,40.424152488956,-86.9166543732079,21,3106.23
922ed7d7-b9a4-4ae7-b3e0-e4703da5e880,40.4192762326763,-86.9005584359502,8,1111.96
922ed7d7-b9a4-4ae7-b3e0-e4703da5e880,40.433422203864,-86.9244180276643,30,4792.54
922ed7d7-b9a4-4ae7-b3e0-e4703da5e880,40.435235,-86.924962,35,5426.27
922ed7d7-b9a4-4ae7-b3e0-e4703da5e880,40.4272490994483,-86.9167455683199,23,3451.06
922ed7d7-b9a4-4ae7-b3e0-e4703da5e880,40.4343261083559,-86.9255968585966,34,5223.98
922ed7d7-b9a4-4ae7-b3e0-e4703da5e880,40.4332947989282,-86.9231238617375,29,4682.17
922ed7d7-b9a4-4ae7-b3e0-e4703da5e880,40.4273322479327,-86.9194157075534,24,3677.11
922ed7d7-b9a4-4ae7-b3e0-e4703da5e880,40.4273577289198,-86.9219973338841,25,3912.72
9346a7ce-55f6-475d-b902-4a46dd673b03,40.4331177731227,-86.8874665729682,1,574.5
9346a7ce-55f6-475d-b902-4a46dd673b03,40.4365550241801,-86.8861107162303,5,1004.48
9346a7ce-55f6-475d-b902-4a46dd673b03,40.429116,-86.891767,0,0
9346a7ce-55f6-475d-b902-4a46dd673b03,40.435445,-86.8865,4,886.68
9346a7ce-55f6-475d-b902-4a46dd673b03,40.4340712984843,-86.8874504797131,2,680.46
9346a7ce-55f6-475d-b902-4a46dd673b03,40.43448,-86.886769,3,780.24
9346a7ce-55f6-475d-b902-4a46dd673b03,40.4354445895817,-86.8864996365607,6,1122.38
94f68f83-4de9-4640-a89d-ea9b30241f7f,40.4333564897392,-86.9245253160313,5,631.38
94f68f83-4de9-4640-a89d-ea9b30241f7f,40.419202471924,-86.9003344714841,25,4342.43
94f68f83-4de9-4640-a89d-ea9b30241f7f,40.4242517306955,-86.9217411829079,12,1866.42
94f68f83-4de9-4640-a89d-ea9b30241f7f,40.4220670713226,-86.9043939950701,20,3596.93
94f68f83-4de9-4640-a89d-ea9b30241f7f,40.4241203024459,-86.9178345452448,13,2197.21
94f68f83-4de9-4640-a89d-ea9b30241f7f,40.4172323892851,-86.8943813082207,27,4909.95
94f68f83-4de9-4640-a89d-ea9b30241f7f,40.4328951497612,-86.9216057313446,7,890.78
94f68f83-4de9-4640-a89d-ea9b30241f7f,40.4172444592264,-86.888607852972,30,5437.98
94f68f83-4de9-4640-a89d-ea9b30241f7f,40.423876221411,-86.9122863955668,15,2667.96
94f68f83-4de9-4640-a89d-ea9b30241f7f,40.4273563878153,-86.9219959927795,10,1517.09
94f68f83-4de9-4640-a89d-ea9b30241f7f,40.4290569084321,-86.9217478884308,9,1324.28
94f68f83-4de9-4640-a89d-ea9b30241f7f,40.4220254970804,-86.9033197702956,21,3716.77
94f68f83-4de9-4640-a89d-ea9b30241f7f,40.4220120860345,-86.9076595847404,18,3232.78
94f68f83-4de9-4640-a89d-ea9b30241f7f,40.422111327774,-86.9118411488438,16,2870.63
94f68f83-4de9-4640-a89d-ea9b30241f7f,40.4331499596327,-86.9232070102219,6,745.22
94f68f83-4de9-4640-a89d-ea9b30241f7f,40.418197984588,-86.888614558495,31,5543.94
94f68f83-4de9-4640-a89d-ea9b30241f7f,40.4313689727407,-86.9216540111097,8,1065.42
94f68f83-4de9-4640-a89d-ea9b30241f7f,40.417261893586,-86.8920182819377,29,5153.77
94f68f83-4de9-4640-a89d-ea9b30241f7f,40.4220938934144,-86.9106274491922,17,2999.8
94f68f83-4de9-4640-a89d-ea9b30241f7f,40.434413,-86.925697,1,202.4
94f68f83-4de9-4640-a89d-ea9b30241f7f,40.4219758762107,-86.9008186102401,22,3893.31
94f68f83-4de9-4640-a89d-ea9b30241f7f,40.4253433898296,-86.9220818234731,11,1739.38
94f68f83-4de9-4640-a89d-ea9b30241f7f,40.435235,-86.924962,0,0
94f68f83-4de9-4640-a89d-ea9b30241f7f,40.4218136025556,-86.8993259608344,23,4029.06
94f68f83-4de9-4640-a89d-ea9b30241f7f,40.4173235843971,-86.8966611860193,26,4716.81
94f68f83-4de9-4640-a89d-ea9b30241f7f,40.4172578702723,-86.8933057423416,28,5048.03
94f68f83-4de9-4640-a89d-ea9b30241f7f,40.433133,-86.925902,4,512.32
94f68f83-4de9-4640-a89d-ea9b30241f7f,40.4190750669882,-86.8886226051225,32,5641.4
94f68f83-4de9-4640-a89d-ea9b30241f7f,40.4231198384237,-86.9063707832319,19,3392.85
94f68f83-4de9-4640-a89d-ea9b30241f7f,40.4203088832086,-86.8997604787207,24,4210.6
94f68f83-4de9-4640-a89d-ea9b30241f7f,40.4340243598237,-86.9265584305858,2,287.1
94f68f83-4de9-4640-a89d-ea9b30241f7f,40.4240411772753,-86.9138018437506,14,2538.46
94f68f83-4de9-4640-a89d-ea9b30241f7f,40.4333216210199,-86.9273362712464,3,389.21
989ee3e1-3046-4bc6-bb76-33ba05ab2e1f,40.424258,-86.921728,5,849.02
989ee3e1-3046-4bc6-bb76-33ba05ab2e1f,40.4189248632744,-86.8997095167464,20,3434.88
989ee3e1-3046-4bc6-bb76-33ba05ab2e1f,40.4262700930995,-86.922410394097,3,618.09
989ee3e1-3046-4bc6-bb76-33ba05ab2e1f,40.417261893586,-86.8920182819377,24,4141.7
989ee3e1-3046-4bc6-bb76-33ba05ab2e1f,40.4254466548828,-86.9257054880682,0,0
989ee3e1-3046-4bc6-bb76-33ba05ab2e1f,40.4272692160171,-86.9222226394548,2,505.94
989ee3e1-3046-4bc6-bb76-33ba05ab2e1f,40.4220254970804,-86.9033197702956,15,2761
989ee3e1-3046-4bc6-bb76-33ba05ab2e1f,40.4219758762107,-86.9008186102401,16,2937.88
989ee3e1-3046-4bc6-bb76-33ba05ab2e1f,40.4233210041118,-86.9067932311769,13,2395.14
989ee3e1-3046-4bc6-bb76-33ba05ab2e1f,40.4172994445145,-86.8858344486853,26,4671.06
989ee3e1-3046-4bc6-bb76-33ba05ab2e1f,40.424001,-86.9122367746971,8,1622.15
989ee3e1-3046-4bc6-bb76-33ba05ab2e1f,40.4187934350248,-86.8848769000099,28,4889.65
989ee3e1-3046-4bc6-bb76-33ba05ab2e1f,40.4203088832086,-86.8997604787207,18,3239.91
989ee3e1-3046-4bc6-bb76-33ba05ab2e1f,40.42742210194,-86.9258114353306,1,201.9
989ee3e1-3046-4bc6-bb76-33ba05ab2e1f,40.4241203024459,-86.9178345452448,6,1176.56
989ee3e1-3046-4bc6-bb76-33ba05ab2e1f,40.4220120860345,-86.9076595847404,12,2229.07
989ee3e1-3046-4bc6-bb76-33ba05ab2e1f,40.422072435741,-86.904387,14,2641.48
989ee3e1-3046-4bc6-bb76-33ba05ab2e1f,40.4172323892851,-86.8943813082207,22,3944.92
989ee3e1-3046-4bc6-bb76-33ba05ab2e1f,40.4253433898296,-86.9220818234731,4,724.75
989ee3e1-3046-4bc6-bb76-33ba05ab2e1f,40.4196919750984,-86.9004524886878,19,3328.97
989ee3e1-3046-4bc6-bb76-33ba05ab2e1f,40.4218136025556,-86.8993259608344,17,3065.02
989ee3e1-3046-4bc6-bb76-33ba05ab2e1f,40.4220938934144,-86.9106274491922,11,1996.09
989ee3e1-3046-4bc6-bb76-33ba05ab2e1f,40.4221287621336,-86.9122863955668,9,1830.24
989ee3e1-3046-4bc6-bb76-33ba05ab2e1f,40.4240411772753,-86.9138018437506,7,1493.93
989ee3e1-3046-4bc6-bb76-33ba05ab2e1f,40.422111327774,-86.9118411488438,10,1866.92
989ee3e1-3046-4bc6-bb76-33ba05ab2e1f,40.4172645757952,-86.8894339733978,25,4366.51
989ee3e1-3046-4bc6-bb76-33ba05ab2e1f,40.4172578702723,-86.8933057423416,23,4035.96
989ee3e1-3046-4bc6-bb76-33ba05ab2e1f,40.4172350714943,-86.8965445099201,21,3761.91
989ee3e1-3046-4bc6-bb76-33ba05ab2e1f,40.4175663243274,-86.8847830226888,27,4764.82
9a8f0583-978e-44de-be80-4d9bd50f036a,40.4320475716619,-86.8775973843096,18,3281.78
9a8f0583-978e-44de-be80-4d9bd50f036a,40.3963862595788,-86.8385108911104,53,11497.52
9a8f0583-978e-44de-be80-4d9bd50f036a,40.3924568231378,-86.8384800457048,54,11934.17
9a8f0583-978e-44de-be80-4d9bd50f036a,40.4008856654695,-86.8386074506407,51,10997.48
9a8f0583-978e-44de-be80-4d9bd50f036a,40.3983389078581,-86.8385538064572,52,11280.51
9a8f0583-978e-44de-be80-4d9bd50f036a,40.3929758306131,-86.848266085879,63,13501.2
9a8f0583-978e-44de-be80-4d9bd50f036a,40.4320730526491,-86.8568853650621,25,5033.73
9a8f0583-978e-44de-be80-4d9bd50f036a,40.4321119446821,-86.8476920931156,26,5811.33
9a8f0583-978e-44de-be80-4d9bd50f036a,40.4272088663107,-86.8470041064623,31,6664.51
9a8f0583-978e-44de-be80-4d9bd50f036a,40.4266107336647,-86.8472629396476,32,6734.49
9a8f0583-978e-44de-be80-4d9bd50f036a,40.3890933328327,-86.83875,56,12311.28
9a8f0583-978e-44de-be80-4d9bd50f036a,40.4062058273676,-86.838681211393,42,9623.4
9a8f0583-978e-44de-be80-4d9bd50f036a,40.4214541865262,-86.8464998511374,35,7317.37
9a8f0583-978e-44de-be80-4d9bd50f036a,40.4280738787695,-86.8452486005574,29,6483.17
9a8f0583-978e-44de-be80-4d9bd50f036a,40.4054413977528,-86.8345613381005,45,10076.72
9a8f0583-978e-44de-be80-4d9bd50f036a,40.4320395250344,-86.8585174893449,24,4895.63
9a8f0583-978e-44de-be80-4d9bd50f036a,40.3937992688298,-86.8492477744369,61,13377.58
9a8f0583-978e-44de-be80-4d9bd50f036a,40.3941694136959,-86.8484444527891,60,13298.12
9a8f0583-978e-44de-be80-4d9bd50f036a,40.3922006721616,-86.8501516789288,65,13683
9a8f0583-978e-44de-be80-4d9bd50f036a,40.391557,-86.849444,66,13776.29
9a8f0583-978e-44de-be80-4d9bd50f036a,40.4320596416032,-86.8741923197622,19,3569.79
9a8f0583-978e-44de-be80-4d9bd50f036a,40.4200433445003,-86.8883369498454,6,828.05
9a8f0583-978e-44de-be80-4d9bd50f036a,40.4205020022692,-86.8457689491373,36,7439.92
9a8f0583-978e-44de-be80-4d9bd50f036a,40.4039742293342,-86.8344352742693,47,10299.78
9a8f0583-978e-44de-be80-4d9bd50f036a,40.4231466605155,-86.8471864966861,34,7119.43
9a8f0583-978e-44de-be80-4d9bd50f036a,40.4320730526491,-86.8691376965724,21,3997.33
9a8f0583-978e-44de-be80-4d9bd50f036a,40.4320717115445,-86.8635627248027,23,4468.88
9a8f0583-978e-44de-be80-4d9bd50f036a,40.4226732505961,-86.8867557875368,9,1239.81
9a8f0583-978e-44de-be80-4d9bd50f036a,40.42768227623,-86.8456455675152,30,6538.13
9a8f0583-978e-44de-be80-4d9bd50f036a,40.392557,-86.849441,64,13610.99
9a8f0583-978e-44de-be80-4d9bd50f036a,40.4276514308245,-86.8869649998525,12,2003.84
9a8f0583-978e-44de-be80-4d9bd50f036a,40.4320448894527,-86.8822912503655,16,2884.76
9a8f0583-978e-44de-be80-4d9bd50f036a,40.3895935648438,-86.8386181794774,55,12252.55
9a8f0583-978e-44de-be80-4d9bd50f036a,40.4320770759628,-86.8717005474389,20,3780.56
9a8f0583-978e-44de-be80-4d9bd50f036a,40.4320448894527,-86.8798772621082,17,3088.94
9a8f0583-978e-44de-be80-4d9bd50f036a,40.4152609655416,-86.8390285574811,40,8611.29
9a8f0583-978e-44de-be80-4d9bd50f036a,40.403042161646,-86.8365676305632,49,10586.13
9a8f0583-978e-44de-be80-4d9bd50f036a,40.4209472489922,-86.8948560592446,1,167.72
9a8f0583-978e-44de-be80-4d9bd50f036a,40.4256585494076,-86.8868845335772,11,1782.29
9a8f0583-978e-44de-be80-4d9bd50f036a,40.4200969886838,-86.8867638341644,7,953.53
9a8f0583-978e-44de-be80-4d9bd50f036a,40.4111370689355,-86.8389065169636,41,9075.11
9a8f0583-978e-44de-be80-4d9bd50f036a,40.393497,-86.848908,62,13421.8
9a8f0583-978e-44de-be80-4d9bd50f036a,40.404807055283,-86.8353968462584,46,10176.55
9a8f0583-978e-44de-be80-4d9bd50f036a,40.4062071684722,-86.8380803965378,43,9674.24
9a8f0583-978e-44de-be80-4d9bd50f036a,40.4205180955242,-86.8435668554048,37,7626.22
9a8f0583-978e-44de-be80-4d9bd50f036a,40.4276635007658,-86.8823904921049,14,2405.52
9a8f0583-978e-44de-be80-4d9bd50f036a,40.430207576168,-86.8822121251948,15,2559.03
9a8f0583-978e-44de-be80-4d9bd50f036a,40.4217465473263,-86.8867557875368,8,1136.83
9a8f0583-978e-44de-be80-4d9bd50f036a,40.4200031113626,-86.8943008419455,3,319.43
9a8f0583-978e-44de-be80-4d9bd50f036a,40.3896498912364,-86.8400410914446,57,12430.11
9a8f0583-978e-44de-be80-4d9bd50f036a,40.4320784170674,-86.8450179305683,27,6037.55
9a8f0583-978e-44de-be80-4d9bd50f036a,40.4307359713755,-86.8450179305683,28,6186.72
9a8f0583-978e-44de-be80-4d9bd50f036a,40.4276970283805,-86.8842224409713,13,2235.88
9a8f0583-978e-44de-be80-4d9bd50f036a,40.391039275589,-86.8429284896212,58,12719.17
9a8f0583-978e-44de-be80-4d9bd50f036a,40.4246258988753,-86.8868349127075,10,1457.86
9a8f0583-978e-44de-be80-4d9bd50f036a,40.4207943630692,-86.839142551371,38,8001.76
9a8f0583-978e-44de-be80-4d9bd50f036a,40.4030341150185,-86.8386074506407,50,10758.74
9a8f0583-978e-44de-be80-4d9bd50f036a,40.4320851225904,-86.8661725143297,22,4248.13
9a8f0583-978e-44de-be80-4d9bd50f036a,40.4209405434692,-86.8942941364225,2,215.26
9a8f0583-978e-44de-be80-4d9bd50f036a,40.3928806121874,-86.8464126793392,59,13074.34
9a8f0583-978e-44de-be80-4d9bd50f036a,40.4063117746301,-86.8344728251978,44,9979.71
9a8f0583-978e-44de-be80-4d9bd50f036a,40.4030502082736,-86.8343977233409,48,10402.51
9a8f0583-978e-44de-be80-4d9bd50f036a,40.4196825873663,-86.8959383306467,0,0
9a8f0583-978e-44de-be80-4d9bd50f036a,40.4200218868269,-86.8928752477691,4,440.05
9a8f0583-978e-44de-be80-4d9bd50f036a,40.4200178635131,-86.8907039994421,5,626.66
9a8f0583-978e-44de-be80-4d9bd50f036a,40.4250081136828,-86.8472414819742,33,6912.58
9a8f0583-978e-44de-be80-4d9bd50f036a,40.4179378102981,-86.8391090237563,39,8319.19
9dc89618-4db2-4ed1-87c0-8102ea4f4684,40.4163901756042,-86.8867745630011,7,1077.69
9dc89618-4db2-4ed1-87c0-8102ea4f4684,40.4173571120117,-86.8868000439882,6,986.11
9dc89618-4db2-4ed1-87c0-8102ea4f4684,40.4191166412304,-86.8942512210757,1,155.97
9dc89618-4db2-4ed1-87c0-8102ea4f4684,40.417261893586,-86.8920182819377,4,548.74
9dc89618-4db2-4ed1-87c0-8102ea4f4684,40.3597834920754,-86.8571415160383,50,11357.09
9dc89618-4db2-4ed1-87c0-8102ea4f4684,40.3661577621792,-86.8607785916792,46,10341.17
9dc89618-4db2-4ed1-87c0-8102ea4f4684,40.3669664482454,-86.8741467222063,40,9103.95
9dc89618-4db2-4ed1-87c0-8102ea4f4684,40.4099340981206,-86.8862448266891,9,1806.21
9dc89618-4db2-4ed1-87c0-8102ea4f4684,40.3836202850116,-86.8763917312856,32,7097.66
9dc89618-4db2-4ed1-87c0-8102ea4f4684,40.3584329997559,-86.8569483969777,51,11508.04
9dc89618-4db2-4ed1-87c0-8102ea4f4684,40.365383,-86.859546,48,10535.07
9dc89618-4db2-4ed1-87c0-8102ea4f4684,40.3695118647523,-86.8760376796745,38,8675.37
9dc89618-4db2-4ed1-87c0-8102ea4f4684,40.409994447827,-86.8817279864387,11,2195.89
9dc89618-4db2-4ed1-87c0-8102ea4f4684,40.3584598218477,-86.8559586617922,52,11591.9
9dc89618-4db2-4ed1-87c0-8102ea4f4684,40.3947890040153,-86.8860718241973,24,5071.11
9dc89618-4db2-4ed1-87c0-8102ea4f4684,40.4026559235249,-86.8814892698222,15,3017.9
9dc89618-4db2-4ed1-87c0-8102ea4f4684,40.3954555329952,-86.8845764925824,22,4893.53
9dc89618-4db2-4ed1-87c0-8102ea4f4684,40.36612,-86.861971,45,10230.91
9dc89618-4db2-4ed1-87c0-8102ea4f4684,40.3670026580693,-86.8686428289797,42,9578.69
9dc89618-4db2-4ed1-87c0-8102ea4f4684,40.4172645757952,-86.8894339733978,5,773.55
9dc89618-4db2-4ed1-87c0-8102ea4f4684,40.3954944250282,-86.879744492754,20,4483.16
9dc89618-4db2-4ed1-87c0-8102ea4f4684,40.365332982858,-86.8571213994695,49,10740.43
9dc89618-4db2-4ed1-87c0-8102ea4f4684,40.3813229728533,-86.8762817607094,33,7341.8
9dc89618-4db2-4ed1-87c0-8102ea4f4684,40.3953482446282,-86.8859859935037,23,5004.19
9dc89618-4db2-4ed1-87c0-8102ea4f4684,40.4172578702723,-86.8933057423416,3,443
9dc89618-4db2-4ed1-87c0-8102ea4f4684,40.3975945948121,-86.8766505644709,18,3987.36
9dc89618-4db2-4ed1-87c0-8102ea4f4684,40.3781968580602,-86.8763193116378,34,7696.76
9dc89618-4db2-4ed1-87c0-8102ea4f4684,40.4025781394588,-86.8794990706145,16,3184.85
9dc89618-4db2-4ed1-87c0-8102ea4f4684,40.3954434630539,-86.8766384945296,19,4216.2
9dc89618-4db2-4ed1-87c0-8102ea4f4684,40.389712923152,-86.8859551480982,26,5626.12
9dc89618-4db2-4ed1-87c0-8102ea4f4684,40.4063600543952,-86.8815751005158,13,2599.95
9dc89618-4db2-4ed1-87c0-8102ea4f4684,40.3879399828875,-86.8793394791686,29,6348.28
9dc89618-4db2-4ed1-87c0-8102ea4f4684,40.358605,-86.853482,53,11823.1
9dc89618-4db2-4ed1-87c0-8102ea4f4684,40.404553586516,-86.8815174330185,14,2800.74
9dc89618-4db2-4ed1-87c0-8102ea4f4684,40.3954863784007,-86.8812183666955,21,4604.26
9dc89618-4db2-4ed1-87c0-8102ea4f4684,40.3931206699086,-86.8860503665239,25,5240.28
9dc89618-4db2-4ed1-87c0-8102ea4f4684,40.408190662157,-86.881662272314,12,2396.4
9dc89618-4db2-4ed1-87c0-8102ea4f4684,40.4099890834086,-86.8841446569052,10,1989.03
9dc89618-4db2-4ed1-87c0-8102ea4f4684,40.3880378835224,-86.8763568625663,30,6600.02
9dc89618-4db2-4ed1-87c0-8102ea4f4684,40.3879346184692,-86.8817454207984,28,6146.34
9dc89618-4db2-4ed1-87c0-8102ea4f4684,40.4025553406808,-86.8767860160342,17,3416.03
9dc89618-4db2-4ed1-87c0-8102ea4f4684,40.377066306893,-86.8762710318727,35,7827.56
9dc89618-4db2-4ed1-87c0-8102ea4f4684,40.3715074283783,-86.8760443851974,37,8453.62
9dc89618-4db2-4ed1-87c0-8102ea4f4684,40.4133874424331,-86.8866471580653,8,1427.42
9dc89618-4db2-4ed1-87c0-8102ea4f4684,40.3855595222449,-86.8764051423314,31,6885.41
9dc89618-4db2-4ed1-87c0-8102ea4f4684,40.367036185684,-86.8759934232231,39,8950.49
9dc89618-4db2-4ed1-87c0-8102ea4f4684,40.3653624871589,-86.8607920027251,47,10429.55
9dc89618-4db2-4ed1-87c0-8102ea4f4684,40.3670200924289,-86.8712606651342,41,9354.1
9dc89618-4db2-4ed1-87c0-8102ea4f4684,40.417284692364,-86.8942914542133,2,359.56
9dc89618-4db2-4ed1-87c0-8102ea4f4684,40.3878729276581,-86.8854710093421,27,5835.72
9dc89618-4db2-4ed1-87c0-8102ea4f4684,40.3669436494675,-86.8631590523218,43,10036.98
9dc89618-4db2-4ed1-87c0-8102ea4f4684,40.37455710021,-86.8761382625185,36,8099.09
9dc89618-4db2-4ed1-87c0-8102ea4f4684,40.3661403278196,-86.8632059909824,44,10126.33
9dc89618-4db2-4ed1-87c0-8102ea4f4684,40.4196825873663,-86.8959383306467,0,0
9df5332b-7b4b-4338-a07c-66a04ca1480a,40.4218980921446,-86.8869542710158,20,3612.37
9df5332b-7b4b-4338-a07c-66a04ca1480a,40.4420857394985,-86.869629881956,0,0
9df5332b-7b4b-4338-a07c-66a04ca1480a,40.4386431240227,-86.8812653053561,6,1285.83
9df5332b-7b4b-4338-a07c-66a04ca1480a,40.4218712700529,-86.8929114575929,23,4134.38
9df5332b-7b4b-4338-a07c-66a04ca1480a,40.4247439160791,-86.8869757286892,18,3285.33
9df5332b-7b4b-4338-a07c-66a04ca1480a,40.4228060199503,-86.8869609765387,19,3508.49
9df5332b-7b4b-4338-a07c-66a04ca1480a,40.4321749765977,-86.8814450133708,9,2013.02
9df5332b-7b4b-4338-a07c-66a04ca1480a,40.4256585494076,-86.886885,17,3183.77
9df5332b-7b4b-4338-a07c-66a04ca1480a,40.4278069989566,-86.8823274601893,13,2562.97
9df5332b-7b4b-4338-a07c-66a04ca1480a,40.4397723340852,-86.8794507908494,5,1087.6
9df5332b-7b4b-4338-a07c-66a04ca1480a,40.4218954099354,-86.8892971807299,21,3827.33
9df5332b-7b4b-4338-a07c-66a04ca1480a,40.4257349923691,-86.8845188250851,16,2983.59
9df5332b-7b4b-4338-a07c-66a04ca1480a,40.4210102809078,-86.8943450983968,25,4339.15
9df5332b-7b4b-4338-a07c-66a04ca1480a,40.4217948270914,-86.8942968186317,24,4251.88
9df5332b-7b4b-4338-a07c-66a04ca1480a,40.420987,-86.894883,26,4417.28
9df5332b-7b4b-4338-a07c-66a04ca1480a,40.4303001123846,-86.8823314835031,11,2278.8
9df5332b-7b4b-4338-a07c-66a04ca1480a,40.4257403567875,-86.8821759153709,14,2784.42
9df5332b-7b4b-4338-a07c-66a04ca1480a,40.4291132348247,-86.8823301423985,12,2409.94
9df5332b-7b4b-4338-a07c-66a04ca1480a,40.4196825873663,-86.8959383306467,27,4566.33
9df5332b-7b4b-4338-a07c-66a04ca1480a,40.4362532756479,-86.8815134097048,7,1552.22
9df5332b-7b4b-4338-a07c-66a04ca1480a,40.4332974811374,-86.8814745176717,8,1880.68
9df5332b-7b4b-4338-a07c-66a04ca1480a,40.4319939274784,-86.8823556233856,10,2089.82
9df5332b-7b4b-4338-a07c-66a04ca1480a,40.4418443406728,-86.8744699284118,3,607.55
9df5332b-7b4b-4338-a07c-66a04ca1480a,40.4424880708747,-86.8726648016372,2,438.96
9df5332b-7b4b-4338-a07c-66a04ca1480a,40.4405461514322,-86.8775651977995,4,906.43
9df5332b-7b4b-4338-a07c-66a04ca1480a,40.4435234036161,-86.8696567040477,1,159.77
9df5332b-7b4b-4338-a07c-66a04ca1480a,40.4218793166804,-86.8906181687485,22,3931.05
9df5332b-7b4b-4338-a07c-66a04ca1480a,40.4257966831801,-86.8824427951838,15,2807.85
9e62e34c-f6bf-43ee-bb3b-da322d1d61f7,40.4200661432783,-86.884294860619,43,10383.23
9e62e34c-f6bf-43ee-bb3b-da322d1d61f7,40.4177379857146,-86.8379127584644,18,5015.44
9e62e34c-f6bf-43ee-bb3b-da322d1d61f7,40.4209459078876,-86.894877516918,49,11369.57
9e62e34c-f6bf-43ee-bb3b-da322d1d61f7,40.4113891965979,-86.812630254783,8,2223.78
9e62e34c-f6bf-43ee-bb3b-da322d1d61f7,40.411352986774,-86.8108090347534,7,2044.84
9e62e34c-f6bf-43ee-bb3b-da322d1d61f7,40.4177540789696,-86.8392565452609,19,5127.31
9e62e34c-f6bf-43ee-bb3b-da322d1d61f7,40.4152073213582,-86.8146271595137,11,2713.34
9e62e34c-f6bf-43ee-bb3b-da322d1d61f7,40.4200580966507,-86.8863346806964,44,10559.42
9e62e34c-f6bf-43ee-bb3b-da322d1d61f7,40.4181269060449,-86.8498459070829,23,6071.14
9e62e34c-f6bf-43ee-bb3b-da322d1d61f7,40.4177031169953,-86.8479978649615,21,5866.05
9e62e34c-f6bf-43ee-bb3b-da322d1d61f7,40.4188792657184,-86.8774592505371,40,9786.37
9e62e34c-f6bf-43ee-bb3b-da322d1d61f7,40.4200782132195,-86.8906356031081,46,10925.62
9e62e34c-f6bf-43ee-bb3b-da322d1d61f7,40.4174858580521,-86.8138439544346,13,2975.16
9e62e34c-f6bf-43ee-bb3b-da322d1d61f7,40.402252251044,-86.8070123676665,1,104.42
9e62e34c-f6bf-43ee-bb3b-da322d1d61f7,40.4177178691457,-86.8498834580114,22,6025.58
9e62e34c-f6bf-43ee-bb3b-da322d1d61f7,40.4249544694993,-86.8592752134368,29,7604.5
9e62e34c-f6bf-43ee-bb3b-da322d1d61f7,40.417798335421,-86.8245915665979,15,3972.67
9e62e34c-f6bf-43ee-bb3b-da322d1d61f7,40.3991650282839,-86.8095886295789,4,656.12
9e62e34c-f6bf-43ee-bb3b-da322d1d61f7,40.4015226901485,-86.8084111397511,2,247.88
9e62e34c-f6bf-43ee-bb3b-da322d1d61f7,40.4239110901303,-86.8509147674391,26,6746.03
9e62e34c-f6bf-43ee-bb3b-da322d1d61f7,40.4189798485625,-86.8734453245071,38,9452.42
9e62e34c-f6bf-43ee-bb3b-da322d1d61f7,40.4214005423427,-86.8498995512664,24,6434.93
