route_id,service_id,trip_id,shape_id,trip_headsign,direction_id,block_id
d8add9a8-7327-4b10-a5bc-c8befc0a95b1,41cfb772-7f6e-4312-b047-51565e572fb2,f823adf2-e427-4ebc-960d-67b709105fab,91dadd76-8d98-46fd-9438-09100b1b466b,OB,0,c6deba69-2721-4fb3-830a-7214a9424b74
a1b3f145-7a0b-483d-881a-05147a8d6b74,746ab0c1-a909-40d5-8046-d23c7a3e472b,cb6df26a-27c8-4ce3-adb3-78d869dfe156,f982e654-f40e-409b-b363-636b11017e34,IB,0,2d5aca52-5a71-4f43-9346-d3fc21677df1
a1b3f145-7a0b-483d-881a-05147a8d6b74,746ab0c1-a909-40d5-8046-d23c7a3e472b,eef589f6-b819-4eb6-a79b-e593fffc4dd3,f982e654-f40e-409b-b363-636b11017e34,IB,0,0a0a6faa-fcd6-4b7f-84c5-97158991d71f
440c7dc1-8b1b-43ce-9c24-ab62d31f1d26,ae258c2d-2397-4dbf-b1c1-414ad128fec4,3e518130-02aa-4658-9130-c70fc2c05c65,dbcbfe67-7338-41cb-bf84-66158ac130e9,OB,0,d9e1a504-a5fd-4205-9c6c-afe652df4514
bb00b2d7-0f70-4b00-afc9-dea1ce4746f7,7730e36e-afe7-4f95-8447-7f98310d98c2,457e8894-0fa1-470f-91d2-98aac391d937,71a2b707-1464-42cf-aa52-b64c7ee76b88,OB,0,a2b31db8-e974-4862-b782-f2ec2c1698a4
3e409cf6-e2ff-4557-876e-d62d066221ce,de67ca6b-60ad-4819-9939-d395597dd73c,28f76e03-b39a-4b3b-b028-f5ac64d3336e,2b28c438-2017-403f-b98a-b817abe32ca9,OB,1,cb8a3ea0-50f6-4f94-896e-169f3dfba330
2adbda2b-3e5c-4362-80a4-d0a71154a47c,41cfb772-7f6e-4312-b047-51565e572fb2,2f5c52ce-d195-450d-a885-d1b682640e79,729636b9-4790-4359-a494-e94264931582,OB,0,915abbb1-dc9c-45a8-9637-ae2d9d6efe59
7a3f1f2e-af52-41a9-8eb9-954f82d05479,6071f051-40d9-47ec-93e5-e3bc671157a3,54e3af82-09af-415f-8dde-4d9252dc3c57,b211a5dc-00ca-48d8-970f-5f4da939d812,OB,0,645a0fa3-65bb-4c0d-9bda-5cd49424f3bb
bb00b2d7-0f70-4b00-afc9-dea1ce4746f7,7730e36e-afe7-4f95-8447-7f98310d98c2,fa2e7338-20f5-48e0-8b73-dd9bb3884cc6,71a2b707-1464-42cf-aa52-b64c7ee76b88,OB,0,a2b31db8-e974-4862-b782-f2ec2c1698a4
252875c5-5080-476b-9b16-c7e4b7e6e478,de67ca6b-60ad-4819-9939-d395597dd73c,c5a5dd3f-935b-48a2-8b68-b4a050d48763,a6a2bc2d-f068-4050-991d-ee1df5e286cb,IB,1,169580b0-db51-4419-9910-1cd62bdf978a
1584e62f-7f48-46c4-bb5c-23e54fc835c7,746ab0c1-a909-40d5-8046-d23c7a3e472b,dbc1752d-0d18-4f63-9512-1e5542e276f5,a74ad025-0470-4e35-9783-62033a25c808,IB,0,b3efe024-ea7b-4a29-8fd6-af59cf6f848a
252875c5-5080-476b-9b16-c7e4b7e6e478,de67ca6b-60ad-4819-9939-d395597dd73c,309c9774-e840-48e0-92bc-3d4d0f24a520,a6a2bc2d-f068-4050-991d-ee1df5e286cb,IB,1,9065c6fb-9ab4-4f1c-8757-eec6c1ae9cd8
2adbda2b-3e5c-4362-80a4-d0a71154a47c,41cfb772-7f6e-4312-b047-51565e572fb2,c269ab9f-10c9-4117-8c1d-bb906fce8ce8,729636b9-4790-4359-a494-e94264931582,OB,0,915abbb1-dc9c-45a8-9637-ae2d9d6efe59
d8add9a8-7327-4b10-a5bc-c8befc0a95b1,746ab0c1-a909-40d5-8046-d23c7a3e472b,7751b46e-2c3b-454c-9b25-a65a093d75cb,e3ccdcce-2c99-479e-843f-8de3095f059d,IB,1,fd133cc8-f5fb-408e-be99-6b8c728d7fa3
8f652041-5cda-4f52-a040-0fa32815f65e,746ab0c1-a909-40d5-8046-d23c7a3e472b,911c07ed-215d-450f-95e6-23cf38580a52,6d56ff6f-69bf-4ec2-9dc7-416da88871cd,IB,1,0e699a70-8355-4893-8a1c-fdaf20dd4819
7a3f1f2e-af52-41a9-8eb9-954f82d05479,6071f051-40d9-47ec-93e5-e3bc671157a3,a5623dae-2f2a-4573-8163-c2a25333e7c8,b6592460-148e-4e4e-b06e-27441a14b006,IB,1,645a0fa3-65bb-4c0d-9bda-5cd49424f3bb
d8add9a8-7327-4b10-a5bc-c8befc0a95b1,41cfb772-7f6e-4312-b047-51565e572fb2,bde04b61-8fcf-4c0d-a8f9-0fc2032006d6,e3ccdcce-2c99-479e-843f-8de3095f059d,IB,1,20ff774f-9757-49fa-950d-90fdd8afdb9c
3cbcad58-64be-4a4d-bd3d-72f388778dc8,de67ca6b-60ad-4819-9939-d395597dd73c,c1da7ae2-54d3-442c-84d3-6db1ba4ff341,7cd45f4e-42b3-42e1-bc06-ca7832bf19cf,CW,0,7cac017d-f85f-46f2-875a-befddcb32658
3e409cf6-e2ff-4557-876e-d62d066221ce,de67ca6b-60ad-4819-9939-d395597dd73c,8e0407d0-cb2e-4ebc-a6de-7994da31afe0,7c3b8210-3937-4572-8fe4-41fe05393b79,IB,0,cb8a3ea0-50f6-4f94-896e-169f3dfba330
252875c5-5080-476b-9b16-c7e4b7e6e478,de67ca6b-60ad-4819-9939-d395597dd73c,ec83fdab-8918-4760-bf72-81e7eaf56059,a6a2bc2d-f068-4050-991d-ee1df5e286cb,IB,1,169580b0-db51-4419-9910-1cd62bdf978a
13578804-d231-4700-8b5c-a8c63dc8bae7,6071f051-40d9-47ec-93e5-e3bc671157a3,c5346060-045f-4053-8303-a85ba9963777,bf9548b0-31c4-47df-bc94-30a132456149,IB,1,63a7a4c6-e632-4043-8c1b-2c1b3df768dc
13578804-d231-4700-8b5c-a8c63dc8bae7,6071f051-40d9-47ec-93e5-e3bc671157a3,02f51eca-eb65-4dab-8fdd-90c03304b4b5,4f9b9b93-c741-44f3-a677-59f609a95f1c,OB,0,3bee14eb-7317-40d9-a52e-5c625fa1254b
440c7dc1-8b1b-43ce-9c24-ab62d31f1d26,7730e36e-afe7-4f95-8447-7f98310d98c2,e8687319-9dd9-404a-b443-6fc55e95f6c4,dbcbfe67-7338-41cb-bf84-66158ac130e9,OB,0,cfb69f4c-93fc-4866-bae6-0fde29a316b4
ae84f48d-030a-4cf2-bcf7-29f54cbcafd6,746ab0c1-a909-40d5-8046-d23c7a3e472b,d54dafce-9206-4b9e-af36-975467a0b9aa,9042af10-b37c-4e91-8583-477c6d306af4,OB,1,84e99d15-f08e-4899-9ab5-6beff527de6d
3e409cf6-e2ff-4557-876e-d62d066221ce,de67ca6b-60ad-4819-9939-d395597dd73c,f04cdfc4-d84d-4c7a-9a4b-a6a545732fdd,7c3b8210-3937-4572-8fe4-41fe05393b79,IB,0,cb8a3ea0-50f6-4f94-896e-169f3dfba330
252875c5-5080-476b-9b16-c7e4b7e6e478,de67ca6b-60ad-4819-9939-d395597dd73c,fc146b5f-0aa4-4488-b36d-1e336be914e6,a6a2bc2d-f068-4050-991d-ee1df5e286cb,IB,1,9065c6fb-9ab4-4f1c-8757-eec6c1ae9cd8
2adbda2b-3e5c-4362-80a4-d0a71154a47c,6071f051-40d9-47ec-93e5-e3bc671157a3,ff46fb53-605c-4957-b9c7-de484c60c103,729636b9-4790-4359-a494-e94264931582,OB,0,6a3aabdc-4ca4-4b24-845f-293280ecb080
2adbda2b-3e5c-4362-80a4-d0a71154a47c,de67ca6b-60ad-4819-9939-d395597dd73c,00430bb5-4e58-44c7-8d87-43aeccfed4ff,f64ec5de-c1bc-469e-8f43-7061a7430033,OB,0,0941f0c8-a5b0-41f6-a8b8-31bbad6e3c2a
3e409cf6-e2ff-4557-876e-d62d066221ce,de67ca6b-60ad-4819-9939-d395597dd73c,c7f08f69-39e4-4def-bed1-1357dec6b401,7c3b8210-3937-4572-8fe4-41fe05393b79,IB,0,cb8a3ea0-50f6-4f94-896e-169f3dfba330
13578804-d231-4700-8b5c-a8c63dc8bae7,746ab0c1-a909-40d5-8046-d23c7a3e472b,e284fce7-efce-4e05-8cc2-06c2a69bd2ca,bf9548b0-31c4-47df-bc94-30a132456149,IB,1,84a6b616-6a09-413b-802d-506810481971
1584e62f-7f48-46c4-bb5c-23e54fc835c7,746ab0c1-a909-40d5-8046-d23c7a3e472b,fffe0674-383d-4c44-b25b-d3e460466eda,a74ad025-0470-4e35-9783-62033a25c808,IB,0,765abc50-a880-47af-910b-3700bb7802eb
2adbda2b-3e5c-4362-80a4-d0a71154a47c,de67ca6b-60ad-4819-9939-d395597dd73c,9e3d94d0-0429-4206-aa66-b7ffc907b212,f64ec5de-c1bc-469e-8f43-7061a7430033,OB,0,a6312cb0-8da2-4cf5-a6e4-057d9ad675d8
252875c5-5080-476b-9b16-c7e4b7e6e478,de67ca6b-60ad-4819-9939-d395597dd73c,ca9ba75e-1301-405a-91ed-999b4d5129ee,4128b417-030c-4b21-abd6-29ef40e83179,OB,0,9065c6fb-9ab4-4f1c-8757-eec6c1ae9cd8
252875c5-5080-476b-9b16-c7e4b7e6e478,de67ca6b-60ad-4819-9939-d395597dd73c,a5830008-f2de-493e-902d-8c0515cb52e9,a6a2bc2d-f068-4050-991d-ee1df5e286cb,IB,1,8756ebe7-826c-40b1-8f14-f4666e08db17
3e409cf6-e2ff-4557-876e-d62d066221ce,de67ca6b-60ad-4819-9939-d395597dd73c,01494063-cbab-4571-a287-1c35e27a3e39,7c3b8210-3937-4572-8fe4-41fe05393b79,IB,0,cfac9c05-3046-4586-bd23-d060e895121f
440c7dc1-8b1b-43ce-9c24-ab62d31f1d26,ae258c2d-2397-4dbf-b1c1-414ad128fec4,33c09388-9244-45a0-a495-1ca5c5c06775,fc7df967-c1f4-4d55-a7da-ac983cd5f406,IB,1,d9e1a504-a5fd-4205-9c6c-afe652df4514
252875c5-5080-476b-9b16-c7e4b7e6e478,de67ca6b-60ad-4819-9939-d395597dd73c,95aac74f-58ba-4836-8a1a-61f88d3621ba,4128b417-030c-4b21-abd6-29ef40e83179,OB,0,8756ebe7-826c-40b1-8f14-f4666e08db17
3e409cf6-e2ff-4557-876e-d62d066221ce,de67ca6b-60ad-4819-9939-d395597dd73c,b6375748-bd60-4768-a884-b741dccd2396,7c3b8210-3937-4572-8fe4-41fe05393b79,IB,0,cfac9c05-3046-4586-bd23-d060e895121f
3cbcad58-64be-4a4d-bd3d-72f388778dc8,de67ca6b-60ad-4819-9939-d395597dd73c,88783ecb-519b-4b97-bdfa-9f9e065c126d,7cd45f4e-42b3-42e1-bc06-ca7832bf19cf,CW,0,7cac017d-f85f-46f2-875a-befddcb32658
3e409cf6-e2ff-4557-876e-d62d066221ce,de67ca6b-60ad-4819-9939-d395597dd73c,6ef10b51-e702-4ad3-95a5-3311fc24b897,7c3b8210-3937-4572-8fe4-41fe05393b79,IB,0,7ed41542-8851-4bee-9b6d-55ace5c4137f
3cbcad58-64be-4a4d-bd3d-72f388778dc8,de67ca6b-60ad-4819-9939-d395597dd73c,85886b68-d6f1-48be-aae6-8365bd1c263e,7cd45f4e-42b3-42e1-bc06-ca7832bf19cf,CW,0,7cac017d-f85f-46f2-875a-befddcb32658
effd1a49-c323-46ad-867f-f112f03c2de7,41cfb772-7f6e-4312-b047-51565e572fb2,266bd583-275f-4587-9032-d7983d7561ff,6391f811-8b14-4344-bc40-ceb68463ba63,IB,0,5ccf58be-d034-4ce0-9886-4a73ac46ff52
3e409cf6-e2ff-4557-876e-d62d066221ce,de67ca6b-60ad-4819-9939-d395597dd73c,ad944351-2bbe-4270-a106-3672d69aeaef,769416c6-1737-4b40-ba12-91a0eb5a9b2e,IB,0,cb8a3ea0-50f6-4f94-896e-169f3dfba330
d8add9a8-7327-4b10-a5bc-c8befc0a95b1,41cfb772-7f6e-4312-b047-51565e572fb2,aa23d059-5ece-42e7-bfb1-f9403348e668,91dadd76-8d98-46fd-9438-09100b1b466b,OB,0,20ff774f-9757-49fa-950d-90fdd8afdb9c
252875c5-5080-476b-9b16-c7e4b7e6e478,de67ca6b-60ad-4819-9939-d395597dd73c,4cc1a6b2-1bb0-4c7a-97db-142313c22f5c,4128b417-030c-4b21-abd6-29ef40e83179,OB,0,169580b0-db51-4419-9910-1cd62bdf978a
d8add9a8-7327-4b10-a5bc-c8befc0a95b1,41cfb772-7f6e-4312-b047-51565e572fb2,a0993968-7df0-40e4-b41e-2eb9d3c80e30,91dadd76-8d98-46fd-9438-09100b1b466b,OB,0,c6deba69-2721-4fb3-830a-7214a9424b74
3e409cf6-e2ff-4557-876e-d62d066221ce,de67ca6b-60ad-4819-9939-d395597dd73c,3f27355b-1d9a-4c9f-9883-e30cc918d76e,3019de62-2bce-4411-a088-d4f3d85b9686,OB,1,cfac9c05-3046-4586-bd23-d060e895121f
3e409cf6-e2ff-4557-876e-d62d066221ce,de67ca6b-60ad-4819-9939-d395597dd73c,085f32ad-0a5e-4182-b0d6-788231c870f6,3019de62-2bce-4411-a088-d4f3d85b9686,OB,1,cb8a3ea0-50f6-4f94-896e-169f3dfba330
3e409cf6-e2ff-4557-876e-d62d066221ce,de67ca6b-60ad-4819-9939-d395597dd73c,72ac2621-3aa7-44fc-9c01-f14df03d4f5f,bc51984a-febd-46c4-952f-ce8bb3c6fc28,OB,1,cb8a3ea0-50f6-4f94-896e-169f3dfba330
3e409cf6-e2ff-4557-876e-d62d066221ce,de67ca6b-60ad-4819-9939-d395597dd73c,6482f7df-8b1a-4c0f-b379-b0d36cdc5c97,3019de62-2bce-4411-a088-d4f3d85b9686,OB,1,cb8a3ea0-50f6-4f94-896e-169f3dfba330
3e409cf6-e2ff-4557-876e-d62d066221ce,de67ca6b-60ad-4819-9939-d395597dd73c,8743676c-f305-4a9f-a2bd-66030880100d,7c3b8210-3937-4572-8fe4-41fe05393b79,IB,0,7ed41542-8851-4bee-9b6d-55ace5c4137f
3e409cf6-e2ff-4557-876e-d62d066221ce,de67ca6b-60ad-4819-9939-d395597dd73c,9d629731-7513-478a-befd-6ac1d18829b2,3019de62-2bce-4411-a088-d4f3d85b9686,OB,1,cb8a3ea0-50f6-4f94-896e-169f3dfba330
252875c5-5080-476b-9b16-c7e4b7e6e478,de67ca6b-60ad-4819-9939-d395597dd73c,6af35e67-9435-4144-893d-3a40bf1211c9,a6a2bc2d-f068-4050-991d-ee1df5e286cb,IB,1,169580b0-db51-4419-9910-1cd62bdf978a
3e409cf6-e2ff-4557-876e-d62d066221ce,de67ca6b-60ad-4819-9939-d395597dd73c,b8c22a5c-ad5c-46a1-bd13-8ffcd1096eae,7c3b8210-3937-4572-8fe4-41fe05393b79,IB,0,cb8a3ea0-50f6-4f94-896e-169f3dfba330
d8add9a8-7327-4b10-a5bc-c8befc0a95b1,41cfb772-7f6e-4312-b047-51565e572fb2,520319f3-118e-4827-b460-d42ba9762c9e,91dadd76-8d98-46fd-9438-09100b1b466b,OB,0,c6deba69-2721-4fb3-830a-7214a9424b74
3e409cf6-e2ff-4557-876e-d62d066221ce,de67ca6b-60ad-4819-9939-d395597dd73c,1d54c879-7bda-4156-8cf7-6c1fa5f99044,3019de62-2bce-4411-a088-d4f3d85b9686,OB,1,cb8a3ea0-50f6-4f94-896e-169f3dfba330
3e409cf6-e2ff-4557-876e-d62d066221ce,de67ca6b-60ad-4819-9939-d395597dd73c,2e94e9f8-4dcc-4cae-b7ed-4de399ec951c,7c3b8210-3937-4572-8fe4-41fe05393b79,IB,0,cb8a3ea0-50f6-4f94-896e-169f3dfba330
3e409cf6-e2ff-4557-876e-d62d066221ce,de67ca6b-60ad-4819-9939-d395597dd73c,aede48af-a7df-4d69-a2e4-fcfc65ac8204,7c3b8210-3937-4572-8fe4-41fe05393b79,IB,0,7ed41542-8851-4bee-9b6d-55ace5c4137f
3e409cf6-e2ff-4557-876e-d62d066221ce,de67ca6b-60ad-4819-9939-d395597dd73c,d636d4f3-d03c-4389-9ce3-0e82a9d74f91,3019de62-2bce-4411-a088-d4f3d85b9686,OB,1,7ed41542-8851-4bee-9b6d-55ace5c4137f
3e409cf6-e2ff-4557-876e-d62d066221ce,de67ca6b-60ad-4819-9939-d395597dd73c,16bf9963-b030-4922-aa62-af31369af2ee,7c3b8210-3937-4572-8fe4-41fe05393b79,IB,0,cfac9c05-3046-4586-bd23-d060e895121f
3e409cf6-e2ff-4557-876e-d62d066221ce,de67ca6b-60ad-4819-9939-d395597dd73c,e1c3c878-739a-4249-a5b0-7eca03feefe4,3019de62-2bce-4411-a088-d4f3d85b9686,OB,1,cb8a3ea0-50f6-4f94-896e-169f3dfba330
d8add9a8-7327-4b10-a5bc-c8befc0a95b1,6071f051-40d9-47ec-93e5-e3bc671157a3,a132d249-8ee8-477e-8721-b87bedf4f394,e3ccdcce-2c99-479e-843f-8de3095f059d,IB,1,f04d28ba-2473-4b62-8e17-ac09ddb20865
3e409cf6-e2ff-4557-876e-d62d066221ce,de67ca6b-60ad-4819-9939-d395597dd73c,2171f84d-4ee0-4cee-a343-0fa0ed4813e3,2b28c438-2017-403f-b98a-b817abe32ca9,OB,1,cb8a3ea0-50f6-4f94-896e-169f3dfba330
3e409cf6-e2ff-4557-876e-d62d066221ce,de67ca6b-60ad-4819-9939-d395597dd73c,0e1ca224-a36b-4762-aaf1-86ad858f32b9,3019de62-2bce-4411-a088-d4f3d85b9686,OB,1,cfac9c05-3046-4586-bd23-d060e895121f
3e409cf6-e2ff-4557-876e-d62d066221ce,de67ca6b-60ad-4819-9939-d395597dd73c,8a129799-473a-4fa3-b316-fe57f49d1977,7c3b8210-3937-4572-8fe4-41fe05393b79,IB,0,cb8a3ea0-50f6-4f94-896e-169f3dfba330
3cbcad58-64be-4a4d-bd3d-72f388778dc8,de67ca6b-60ad-4819-9939-d395597dd73c,3fc53754-3be9-4852-888b-86acbe38804f,7cd45f4e-42b3-42e1-bc06-ca7832bf19cf,CW,0,a777862b-f6a3-4340-868d-a713b61373bb
3e409cf6-e2ff-4557-876e-d62d066221ce,de67ca6b-60ad-4819-9939-d395597dd73c,55eca86f-20da-4d02-bed7-382cd1683550,3019de62-2bce-4411-a088-d4f3d85b9686,OB,1,7ed41542-8851-4bee-9b6d-55ace5c4137f
3e409cf6-e2ff-4557-876e-d62d066221ce,de67ca6b-60ad-4819-9939-d395597dd73c,251b769e-a52a-43d3-8278-6526f73baf7d,3019de62-2bce-4411-a088-d4f3d85b9686,OB,1,cfac9c05-3046-4586-bd23-d060e895121f
3e409cf6-e2ff-4557-876e-d62d066221ce,de67ca6b-60ad-4819-9939-d395597dd73c,e12bf82a-65ee-4891-a19f-d50e086ad96d,3019de62-2bce-4411-a088-d4f3d85b9686,OB,1,7ed41542-8851-4bee-9b6d-55ace5c4137f
55e8c649-7c50-4a21-89ac-e1ed2f291740,de67ca6b-60ad-4819-9939-d395597dd73c,8d3904e0-c274-40ec-8b51-4582b3ae8c7c,17898736-eef3-4504-8cde-edc59ae129ce,CW,0,192553e3-5a7e-4313-bf96-65d0b571f85a
13578804-d231-4700-8b5c-a8c63dc8bae7,6071f051-40d9-47ec-93e5-e3bc671157a3,0c9188b8-93b2-4424-bfa2-071b5eaf00ad,bf9548b0-31c4-47df-bc94-30a132456149,IB,1,3bee14eb-7317-40d9-a52e-5c625fa1254b
13578804-d231-4700-8b5c-a8c63dc8bae7,746ab0c1-a909-40d5-8046-d23c7a3e472b,3602bc40-cda1-4a68-9074-c69a28681bae,bf9548b0-31c4-47df-bc94-30a132456149,IB,1,84a6b616-6a09-413b-802d-506810481971
d8add9a8-7327-4b10-a5bc-c8befc0a95b1,746ab0c1-a909-40d5-8046-d23c7a3e472b,c6b5e4d0-db89-4108-92f2-1475841a4f87,91dadd76-8d98-46fd-9438-09100b1b466b,OB,0,62f59a74-dff6-45d7-9a99-d96892882135
1584e62f-7f48-46c4-bb5c-23e54fc835c7,746ab0c1-a909-40d5-8046-d23c7a3e472b,49079766-8340-4046-8e47-22adbd617428,a74ad025-0470-4e35-9783-62033a25c808,IB,0,b3efe024-ea7b-4a29-8fd6-af59cf6f848a
e6cc2a76-ffaa-43a4-9858-fa1e7657e81a,746ab0c1-a909-40d5-8046-d23c7a3e472b,a6fcdc20-0930-4813-91dc-d41754f63bc7,2d855697-89e2-474f-ba81-77a27c582e17,IB,1,00650782-4f23-4138-8e26-7266671a58af
28b2a8a3-2455-47f8-852e-9d36da3dac6a,746ab0c1-a909-40d5-8046-d23c7a3e472b,6c3b1b23-1866-4dec-8c1f-5a03e323e0fa,9dc89618-4db2-4ed1-87c0-8102ea4f4684,OB,0,fd133cc8-f5fb-408e-be99-6b8c728d7fa3
7a3f1f2e-af52-41a9-8eb9-954f82d05479,746ab0c1-a909-40d5-8046-d23c7a3e472b,4d13cb1f-7669-4291-8d30-d8235636feb7,b6592460-148e-4e4e-b06e-27441a14b006,IB,1,84e99d15-f08e-4899-9ab5-6beff527de6d
13578804-d231-4700-8b5c-a8c63dc8bae7,746ab0c1-a909-40d5-8046-d23c7a3e472b,a446898a-be1e-454f-af87-a3c4ab6c6b4b,04837746-36b3-4912-a426-313329ce4b72,OB,0,84a6b616-6a09-413b-802d-506810481971
13578804-d231-4700-8b5c-a8c63dc8bae7,746ab0c1-a909-40d5-8046-d23c7a3e472b,20f28b29-845d-4d4b-8d2b-bd006e4f95bf,bf9548b0-31c4-47df-bc94-30a132456149,IB,1,b329476e-884f-45dd-9a51-05467d14b67e
13578804-d231-4700-8b5c-a8c63dc8bae7,746ab0c1-a909-40d5-8046-d23c7a3e472b,c7fd4b95-7d23-427e-8c99-087828836d21,bf9548b0-31c4-47df-bc94-30a132456149,IB,1,84a6b616-6a09-413b-802d-506810481971
28b2a8a3-2455-47f8-852e-9d36da3dac6a,746ab0c1-a909-40d5-8046-d23c7a3e472b,2ca91547-ed63-47c8-8a64-b966e71bfc10,9dc89618-4db2-4ed1-87c0-8102ea4f4684,OB,0,e702d9b3-fbca-4d9f-ad95-5eb9865a61aa
440c7dc1-8b1b-43ce-9c24-ab62d31f1d26,ae258c2d-2397-4dbf-b1c1-414ad128fec4,f19434f1-e6e3-490d-a785-edf3fef448fe,dbcbfe67-7338-41cb-bf84-66158ac130e9,OB,0,d9e1a504-a5fd-4205-9c6c-afe652df4514
13578804-d231-4700-8b5c-a8c63dc8bae7,746ab0c1-a909-40d5-8046-d23c7a3e472b,0b305c57-04da-4144-b4ff-a3c51cae3ce1,bf9548b0-31c4-47df-bc94-30a132456149,IB,1,b329476e-884f-45dd-9a51-05467d14b67e
d8add9a8-7327-4b10-a5bc-c8befc0a95b1,746ab0c1-a909-40d5-8046-d23c7a3e472b,a359f801-f445-464d-bb4f-94150e694898,91dadd76-8d98-46fd-9438-09100b1b466b,OB,0,fd133cc8-f5fb-408e-be99-6b8c728d7fa3
252875c5-5080-476b-9b16-c7e4b7e6e478,de67ca6b-60ad-4819-9939-d395597dd73c,2576c08f-7b75-4ced-aded-c430560be816,4128b417-030c-4b21-abd6-29ef40e83179,OB,0,8756ebe7-826c-40b1-8f14-f4666e08db17
252875c5-5080-476b-9b16-c7e4b7e6e478,de67ca6b-60ad-4819-9939-d395597dd73c,3b1e507e-cb24-4b17-be5b-fa567f7b83a1,a6a2bc2d-f068-4050-991d-ee1df5e286cb,IB,1,169580b0-db51-4419-9910-1cd62bdf978a
7a3f1f2e-af52-41a9-8eb9-954f82d05479,6071f051-40d9-47ec-93e5-e3bc671157a3,7873d9a4-7b7e-4378-8821-bd05b694b49e,b6592460-148e-4e4e-b06e-27441a14b006,IB,1,47e6e975-afd0-4a97-b4e9-f4114e45bf46
a1b3f145-7a0b-483d-881a-05147a8d6b74,746ab0c1-a909-40d5-8046-d23c7a3e472b,45abd4e7-6d2c-4edb-9240-9873ab683c4f,f982e654-f40e-409b-b363-636b11017e34,IB,0,5695045d-ad0b-4bd2-9fa4-8e2016016797
2adbda2b-3e5c-4362-80a4-d0a71154a47c,6071f051-40d9-47ec-93e5-e3bc671157a3,5a8d6f39-b0ed-411a-ae5b-2280a3756bdc,729636b9-4790-4359-a494-e94264931582,OB,0,6a3aabdc-4ca4-4b24-845f-293280ecb080
e93a400d-bcbf-4f33-aefe-c4be37309278,6071f051-40d9-47ec-93e5-e3bc671157a3,25eed7a3-fbd0-4fbb-aa72-25ecdd8e58ed,5d6885b8-9101-4d0b-8606-a0b703b3ca93,IB,0,3bee14eb-7317-40d9-a52e-5c625fa1254b
3e409cf6-e2ff-4557-876e-d62d066221ce,de67ca6b-60ad-4819-9939-d395597dd73c,fc251f66-7298-465b-a9f6-0f5df6c57030,7c3b8210-3937-4572-8fe4-41fe05393b79,IB,0,cfac9c05-3046-4586-bd23-d060e895121f
effd1a49-c323-46ad-867f-f112f03c2de7,6071f051-40d9-47ec-93e5-e3bc671157a3,f8123261-499b-4ee0-8e6a-921fb551c748,a139dade-a896-4c49-be7a-a291c94aad87,IB,0,6a3aabdc-4ca4-4b24-845f-293280ecb080
d8add9a8-7327-4b10-a5bc-c8befc0a95b1,6071f051-40d9-47ec-93e5-e3bc671157a3,dccede97-ae80-4f39-beb2-28f1ed97b0f7,56777b2a-c1dd-432e-b281-cd485e3cf3e7,IB,1,560b0a10-acd7-4457-8f15-77a4a40969af
d8add9a8-7327-4b10-a5bc-c8befc0a95b1,6071f051-40d9-47ec-93e5-e3bc671157a3,e93ec55c-1a67-4fd0-98d7-6a6fbd24baac,e3ccdcce-2c99-479e-843f-8de3095f059d,IB,1,f04d28ba-2473-4b62-8e17-ac09ddb20865
8f652041-5cda-4f52-a040-0fa32815f65e,ae258c2d-2397-4dbf-b1c1-414ad128fec4,09eccccb-0527-46c8-a185-833ccb3bde96,7a389d44-ed14-47b9-b780-05d4b811c6c3,OB,0,d76f75d9-316a-421e-9393-f517d3ad96bb
3b05c805-ae11-4dfa-aecd-07d31e457231,746ab0c1-a909-40d5-8046-d23c7a3e472b,707538e2-be3d-4255-8329-57e531afadc7,c02aa3e5-7989-40b6-a738-6c3feec6c9cf,OB,0,cf30ab73-71c5-4f45-b4f5-1e01eaeea257
975a2ed9-fcae-4861-b34e-b01476922c86,ae258c2d-2397-4dbf-b1c1-414ad128fec4,04084be8-ea9b-4b0f-8f17-2cfa157fd01e,8e2aae84-1cd7-4ccf-a389-ed8170f799f0,IB,0,d7c7ba1b-3340-4963-b841-b60329f53b55
13578804-d231-4700-8b5c-a8c63dc8bae7,746ab0c1-a909-40d5-8046-d23c7a3e472b,88f32e67-eb30-4245-921e-02dfe246f93f,04837746-36b3-4912-a426-313329ce4b72,OB,0,84a6b616-6a09-413b-802d-506810481971
13578804-d231-4700-8b5c-a8c63dc8bae7,746ab0c1-a909-40d5-8046-d23c7a3e472b,63c288ee-512b-445b-8980-10109ade6c32,4f9b9b93-c741-44f3-a677-59f609a95f1c,OB,0,b329476e-884f-45dd-9a51-05467d14b67e
3cbcad58-64be-4a4d-bd3d-72f388778dc8,de67ca6b-60ad-4819-9939-d395597dd73c,8d38c074-c2b6-4227-afbd-7e952a5b6679,7cd45f4e-42b3-42e1-bc06-ca7832bf19cf,CW,0,a777862b-f6a3-4340-868d-a713b61373bb
3e409cf6-e2ff-4557-876e-d62d066221ce,de67ca6b-60ad-4819-9939-d395597dd73c,88878e28-30da-4023-8f61-3019c304a114,7c3b8210-3937-4572-8fe4-41fe05393b79,IB,0,cfac9c05-3046-4586-bd23-d060e895121f
252875c5-5080-476b-9b16-c7e4b7e6e478,de67ca6b-60ad-4819-9939-d395597dd73c,9f86188a-5a86-487d-88a5-65dba13657e2,4128b417-030c-4b21-abd6-29ef40e83179,OB,0,8756ebe7-826c-40b1-8f14-f4666e08db17
